1.59	-0.13576	0.043107
1.62	-0.13576	0.043107
1.65	-0.13576	0.043107
1.68	-0.13576	0.043107
1.71	-0.13576	0.043107
1.74	-0.13576	0.043107
1.77	-0.13576	0.043107
1.8	-0.13576	0.043107
1.83	-0.13576	0.043107
1.86	-0.13576	0.043107
1.89	-0.13576	0.043107
1.92	-0.13576	0.043107
1.95	-0.13576	0.043107
1.98	-0.13576	0.043107
2.01	-0.13576	0.043107
2.04	-0.13576	0.043107
2.07	-0.13576	0.043107
2.1	-0.13576	0.043107
2.13	-0.13576	0.043107
2.16	-0.13576	0.043107
2.19	-0.13576	0.043107
2.22	-0.13576	0.043107
2.25	-0.13576	0.043107
2.28	-0.13576	0.043107
2.31	-0.13576	0.043107
2.34	-0.13576	0.043107
2.37	-0.13576	0.043107
2.37	-0.14976	0.043107
2.34	-0.14976	0.043107
2.31	-0.14976	0.043107
2.28	-0.14976	0.043107
2.25	-0.14976	0.043107
2.22	-0.14976	0.043107
2.19	-0.14976	0.043107
2.16	-0.14976	0.043107
2.13	-0.14976	0.043107
2.1	-0.14976	0.043107
2.07	-0.14976	0.043107
2.04	-0.14976	0.043107
2.01	-0.14976	0.043107
1.98	-0.14976	0.043107
1.95	-0.14976	0.043107
1.92	-0.14976	0.043107
1.89	-0.14976	0.043107
1.86	-0.14976	0.043107
1.83	-0.14976	0.043107
1.8	-0.14976	0.043107
1.77	-0.14976	0.043107
1.74	-0.14976	0.043107
1.71	-0.14976	0.043107
1.68	-0.14976	0.043107
1.65	-0.14976	0.043107
1.62	-0.14976	0.043107
1.59	-0.14976	0.043107
1.56	-0.14976	0.043107
1.53	-0.14976	0.043107
1.5	-0.14976	0.043107
1.47	-0.14976	0.043107
1.44	-0.14976	0.043107
1.41	-0.14976	0.043107
1.38	-0.14976	0.043107
1.35	-0.14976	0.043107
1.32	-0.14976	0.043107
1.29	-0.14976	0.043107
1.26	-0.14976	0.043107
1.23	-0.14976	0.043107
1.2	-0.14976	0.043107
1.17	-0.14976	0.043107
1.14	-0.14976	0.043107
1.11	-0.14976	0.043107
1.08	-0.14976	0.043107
1.05	-0.14976	0.043107
1.02	-0.14976	0.043107
0.99	-0.14976	0.043107
0.96	-0.14976	0.043107
0.93	-0.14976	0.043107
0.9	-0.14976	0.043107
0.87	-0.14976	0.043107
0.84	-0.14976	0.043107
0.81	-0.14976	0.043107
0.78	-0.14976	0.043107
0.75	-0.14976	0.043107
0.72	-0.14976	0.043107
0.69	-0.14976	0.043107
0.66	-0.14976	0.043107
0.63	-0.14976	0.043107
0.6	-0.14976	0.043107
0.57	-0.14976	0.043107
0.54	-0.14976	0.043107
0.51	-0.14976	0.043107
0.48	-0.14976	0.043107
0.45	-0.14976	0.043107
0.42	-0.14976	0.043107
0.39	-0.14976	0.043107
0.36	-0.14976	0.043107
0.33	-0.14976	0.043107
0.3	-0.14976	0.043107
0.27	-0.14976	0.043107
0.24	-0.14976	0.043107
0.21	-0.14976	0.043107
0.18	-0.14976	0.043107
0.15	-0.14976	0.043107
0.12	-0.14976	0.043107
0.09	-0.14976	0.043107
0.06	-0.14976	0.043107
0.03	-0.14976	0.043107
2.37	0.022238	0.062607
2.34	0.022238	0.062607
2.31	0.022238	0.062607
2.28	0.022238	0.062607
2.25	0.022238	0.062607
2.22	0.022238	0.062607
2.19	0.022238	0.062607
2.16	0.022238	0.062607
2.13	0.022238	0.062607
2.1	0.022238	0.062607
2.07	0.022238	0.062607
2.04	0.022238	0.062607
2.01	0.022238	0.062607
1.98	0.022238	0.062607
1.95	0.022238	0.062607
1.92	0.022238	0.062607
1.89	0.022238	0.062607
1.86	0.022238	0.062607
1.83	0.022238	0.062607
1.8	0.022238	0.062607
1.77	0.022238	0.062607
1.74	0.022238	0.062607
1.71	0.022238	0.062607
1.68	0.022238	0.062607
1.65	0.022238	0.062607
1.62	0.022238	0.062607
1.59	0.022238	0.062607
1.56	0.022238	0.062607
1.53	0.022238	0.062607
1.5	0.022238	0.062607
1.47	0.022238	0.062607
1.44	0.022238	0.062607
1.41	0.022238	0.062607
1.38	0.022238	0.062607
1.35	0.022238	0.062607
1.32	0.022238	0.062607
1.29	0.022238	0.062607
1.26	0.022238	0.062607
1.23	0.022238	0.062607
1.2	0.022238	0.062607
1.17	0.022238	0.062607
1.14	0.022238	0.062607
1.11	0.022238	0.062607
1.08	0.022238	0.062607
1.05	0.022238	0.062607
1.02	0.022238	0.062607
0.99	0.022238	0.062607
0.96	0.022238	0.062607
0.93	0.022238	0.062607
0.9	0.022238	0.062607
0.87	0.022238	0.062607
0.84	0.022238	0.062607
0.81	0.022238	0.062607
0.78	0.022238	0.062607
0.75	0.022238	0.062607
0.72	0.022238	0.062607
0.69	0.022238	0.062607
0.66	0.022238	0.062607
0.63	0.022238	0.062607
0.6	0.022238	0.062607
0.57	0.022238	0.062607
0.54	0.022238	0.062607
0.51	0.022238	0.062607
0.48	0.022238	0.062607
0.45	0.022238	0.062607
0.42	0.022238	0.062607
0.39	0.022238	0.062607
0.36	0.022238	0.062607
0.33	0.022238	0.062607
0.3	0.022238	0.062607
0.27	0.022238	0.062607
0.24	0.022238	0.062607
0.21	0.022238	0.062607
0.18	0.022238	0.062607
0.15	0.022238	0.062607
0.12	0.022238	0.062607
0.09	0.022238	0.062607
0.06	0.022238	0.062607
0.03	0.022238	0.062607
0	0.022238	0.062607
2.4	0.022238	0.062607
2.37	0.022238	0.074107
2.34	0.022238	0.074107
2.31	0.022238	0.074107
2.28	0.022238	0.074107
2.25	0.022238	0.074107
2.22	0.022238	0.074107
2.19	0.022238	0.074107
2.16	0.022238	0.074107
2.13	0.022238	0.074107
2.1	0.022238	0.074107
2.07	0.022238	0.074107
2.04	0.022238	0.074107
2.01	0.022238	0.074107
1.98	0.022238	0.074107
1.95	0.022238	0.074107
1.92	0.022238	0.074107
1.89	0.022238	0.074107
1.86	0.022238	0.074107
1.83	0.022238	0.074107
1.8	0.022238	0.074107
1.77	0.022238	0.074107
1.74	0.022238	0.074107
1.71	0.022238	0.074107
1.68	0.022238	0.074107
1.65	0.022238	0.074107
1.62	0.022238	0.074107
1.59	0.022238	0.074107
1.56	0.022238	0.074107
1.53	0.022238	0.074107
1.5	0.022238	0.074107
1.47	0.022238	0.074107
1.44	0.022238	0.074107
1.41	0.022238	0.074107
1.38	0.022238	0.074107
1.35	0.022238	0.074107
1.32	0.022238	0.074107
1.29	0.022238	0.074107
1.26	0.022238	0.074107
1.23	0.022238	0.074107
1.2	0.022238	0.074107
1.17	0.022238	0.074107
1.14	0.022238	0.074107
1.11	0.022238	0.074107
1.08	0.022238	0.074107
1.05	0.022238	0.074107
1.02	0.022238	0.074107
0.99	0.022238	0.074107
0.96	0.022238	0.074107
0.93	0.022238	0.074107
0.9	0.022238	0.074107
0.87	0.022238	0.074107
0.84	0.022238	0.074107
0.81	0.022238	0.074107
0.78	0.022238	0.074107
0.75	0.022238	0.074107
0.72	0.022238	0.074107
0.69	0.022238	0.074107
0.66	0.022238	0.074107
0.63	0.022238	0.074107
0.6	0.022238	0.074107
0.57	0.022238	0.074107
0.54	0.022238	0.074107
0.51	0.022238	0.074107
0.48	0.022238	0.074107
0.45	0.022238	0.074107
0.42	0.022238	0.074107
0.39	0.022238	0.074107
0.36	0.022238	0.074107
0.33	0.022238	0.074107
0.3	0.022238	0.074107
0.27	0.022238	0.074107
0.24	0.022238	0.074107
0.21	0.022238	0.074107
0.18	0.022238	0.074107
0.15	0.022238	0.074107
0.12	0.022238	0.074107
0.09	0.022238	0.074107
0.06	0.022238	0.074107
0.03	0.022238	0.074107
0.03	0.022238	0.051107
0.06	0.022238	0.051107
0.09	0.022238	0.051107
0.12	0.022238	0.051107
0.15	0.022238	0.051107
0.18	0.022238	0.051107
0.21	0.022238	0.051107
0.24	0.022238	0.051107
0.27	0.022238	0.051107
0.3	0.022238	0.051107
0.33	0.022238	0.051107
0.36	0.022238	0.051107
0.39	0.022238	0.051107
0.42	0.022238	0.051107
0.45	0.022238	0.051107
0.48	0.022238	0.051107
0.51	0.022238	0.051107
0.54	0.022238	0.051107
0.57	0.022238	0.051107
0.6	0.022238	0.051107
0.63	0.022238	0.051107
0.66	0.022238	0.051107
0.69	0.022238	0.051107
0.72	0.022238	0.051107
0.75	0.022238	0.051107
0.78	0.022238	0.051107
0.81	0.022238	0.051107
0.84	0.022238	0.051107
0.87	0.022238	0.051107
0.9	0.022238	0.051107
0.93	0.022238	0.051107
0.96	0.022238	0.051107
0.99	0.022238	0.051107
1.02	0.022238	0.051107
1.05	0.022238	0.051107
1.08	0.022238	0.051107
1.11	0.022238	0.051107
1.14	0.022238	0.051107
1.17	0.022238	0.051107
1.2	0.022238	0.051107
1.23	0.022238	0.051107
1.26	0.022238	0.051107
1.29	0.022238	0.051107
1.32	0.022238	0.051107
1.35	0.022238	0.051107
1.38	0.022238	0.051107
1.41	0.022238	0.051107
1.44	0.022238	0.051107
1.47	0.022238	0.051107
1.5	0.022238	0.051107
1.53	0.022238	0.051107
1.56	0.022238	0.051107
1.59	0.022238	0.051107
1.62	0.022238	0.051107
1.65	0.022238	0.051107
1.68	0.022238	0.051107
1.71	0.022238	0.051107
1.74	0.022238	0.051107
1.77	0.022238	0.051107
1.8	0.022238	0.051107
1.83	0.022238	0.051107
1.86	0.022238	0.051107
1.89	0.022238	0.051107
1.92	0.022238	0.051107
1.95	0.022238	0.051107
1.98	0.022238	0.051107
2.01	0.022238	0.051107
2.04	0.022238	0.051107
2.07	0.022238	0.051107
2.1	0.022238	0.051107
2.13	0.022238	0.051107
2.16	0.022238	0.051107
2.19	0.022238	0.051107
2.22	0.022238	0.051107
2.25	0.022238	0.051107
2.28	0.022238	0.051107
2.31	0.022238	0.051107
2.34	0.022238	0.051107
2.37	0.022238	0.051107
0.03	0.030238	0.043107
0.06	0.030238	0.043107
0.09	0.030238	0.043107
0.12	0.030238	0.043107
0.15	0.030238	0.043107
0.18	0.030238	0.043107
0.21	0.030238	0.043107
0.24	0.030238	0.043107
0.27	0.030238	0.043107
0.3	0.030238	0.043107
0.33	0.030238	0.043107
0.36	0.030238	0.043107
0.39	0.030238	0.043107
0.42	0.030238	0.043107
0.45	0.030238	0.043107
0.48	0.030238	0.043107
0.51	0.030238	0.043107
0.54	0.030238	0.043107
0.57	0.030238	0.043107
0.6	0.030238	0.043107
0.63	0.030238	0.043107
0.66	0.030238	0.043107
0.69	0.030238	0.043107
0.72	0.030238	0.043107
0.75	0.030238	0.043107
0.78	0.030238	0.043107
0.81	0.030238	0.043107
0.84	0.030238	0.043107
0.87	0.030238	0.043107
0.9	0.030238	0.043107
0.93	0.030238	0.043107
0.96	0.030238	0.043107
0.99	0.030238	0.043107
1.02	0.030238	0.043107
1.05	0.030238	0.043107
1.08	0.030238	0.043107
1.11	0.030238	0.043107
1.14	0.030238	0.043107
1.17	0.030238	0.043107
1.2	0.030238	0.043107
1.23	0.030238	0.043107
1.26	0.030238	0.043107
1.29	0.030238	0.043107
1.32	0.030238	0.043107
1.35	0.030238	0.043107
1.38	0.030238	0.043107
1.41	0.030238	0.043107
1.44	0.030238	0.043107
1.47	0.030238	0.043107
1.5	0.030238	0.043107
1.53	0.030238	0.043107
1.56	0.030238	0.043107
1.59	0.030238	0.043107
1.62	0.030238	0.043107
1.65	0.030238	0.043107
1.68	0.030238	0.043107
1.71	0.030238	0.043107
1.74	0.030238	0.043107
1.77	0.030238	0.043107
1.8	0.030238	0.043107
1.83	0.030238	0.043107
1.86	0.030238	0.043107
1.89	0.030238	0.043107
1.92	0.030238	0.043107
1.95	0.030238	0.043107
1.98	0.030238	0.043107
2.01	0.030238	0.043107
2.04	0.030238	0.043107
2.07	0.030238	0.043107
2.1	0.030238	0.043107
2.13	0.030238	0.043107
2.16	0.030238	0.043107
2.19	0.030238	0.043107
2.22	0.030238	0.043107
2.25	0.030238	0.043107
2.28	0.030238	0.043107
2.31	0.030238	0.043107
2.34	0.030238	0.043107
2.37	0.030238	0.043107
2.37	-0.15776	0.051107
2.34	-0.15776	0.051107
2.31	-0.15776	0.051107
2.28	-0.15776	0.051107
2.25	-0.15776	0.051107
2.22	-0.15776	0.051107
2.19	-0.15776	0.051107
2.16	-0.15776	0.051107
2.13	-0.15776	0.051107
2.1	-0.15776	0.051107
2.07	-0.15776	0.051107
2.04	-0.15776	0.051107
2.01	-0.15776	0.051107
1.98	-0.15776	0.051107
1.95	-0.15776	0.051107
1.92	-0.15776	0.051107
1.89	-0.15776	0.051107
1.86	-0.15776	0.051107
1.83	-0.15776	0.051107
1.8	-0.15776	0.051107
1.77	-0.15776	0.051107
1.74	-0.15776	0.051107
1.71	-0.15776	0.051107
1.68	-0.15776	0.051107
1.65	-0.15776	0.051107
1.62	-0.15776	0.051107
1.59	-0.15776	0.051107
1.56	-0.15776	0.051107
1.53	-0.15776	0.051107
1.5	-0.15776	0.051107
1.47	-0.15776	0.051107
1.44	-0.15776	0.051107
1.41	-0.15776	0.051107
1.38	-0.15776	0.051107
1.35	-0.15776	0.051107
1.32	-0.15776	0.051107
1.29	-0.15776	0.051107
1.26	-0.15776	0.051107
1.23	-0.15776	0.051107
1.2	-0.15776	0.051107
1.17	-0.15776	0.051107
1.14	-0.15776	0.051107
1.11	-0.15776	0.051107
1.08	-0.15776	0.051107
1.05	-0.15776	0.051107
1.02	-0.15776	0.051107
0.99	-0.15776	0.051107
0.96	-0.15776	0.051107
0.93	-0.15776	0.051107
0.9	-0.15776	0.051107
0.87	-0.15776	0.051107
0.84	-0.15776	0.051107
0.81	-0.15776	0.051107
0.78	-0.15776	0.051107
0.75	-0.15776	0.051107
0.72	-0.15776	0.051107
0.69	-0.15776	0.051107
0.66	-0.15776	0.051107
0.63	-0.15776	0.051107
0.6	-0.15776	0.051107
0.57	-0.15776	0.051107
0.54	-0.15776	0.051107
0.51	-0.15776	0.051107
0.48	-0.15776	0.051107
0.45	-0.15776	0.051107
0.42	-0.15776	0.051107
0.39	-0.15776	0.051107
0.36	-0.15776	0.051107
0.33	-0.15776	0.051107
0.3	-0.15776	0.051107
0.27	-0.15776	0.051107
0.24	-0.15776	0.051107
0.21	-0.15776	0.051107
0.18	-0.15776	0.051107
0.15	-0.15776	0.051107
0.12	-0.15776	0.051107
0.09	-0.15776	0.051107
0.06	-0.15776	0.051107
0.03	-0.15776	0.051107
2.37	0.018238	0.078107
2.34	0.018238	0.078107
2.31	0.018238	0.078107
2.28	0.018238	0.078107
2.25	0.018238	0.078107
2.22	0.018238	0.078107
2.19	0.018238	0.078107
2.16	0.018238	0.078107
2.13	0.018238	0.078107
2.1	0.018238	0.078107
2.07	0.018238	0.078107
2.04	0.018238	0.078107
2.01	0.018238	0.078107
1.98	0.018238	0.078107
1.95	0.018238	0.078107
1.92	0.018238	0.078107
1.89	0.018238	0.078107
1.86	0.018238	0.078107
1.83	0.018238	0.078107
1.8	0.018238	0.078107
1.77	0.018238	0.078107
1.74	0.018238	0.078107
1.71	0.018238	0.078107
1.68	0.018238	0.078107
1.65	0.018238	0.078107
1.62	0.018238	0.078107
1.59	0.018238	0.078107
1.56	0.018238	0.078107
1.53	0.018238	0.078107
1.5	0.018238	0.078107
1.47	0.018238	0.078107
1.44	0.018238	0.078107
1.41	0.018238	0.078107
1.38	0.018238	0.078107
1.35	0.018238	0.078107
1.32	0.018238	0.078107
1.29	0.018238	0.078107
1.26	0.018238	0.078107
1.23	0.018238	0.078107
1.2	0.018238	0.078107
1.17	0.018238	0.078107
1.14	0.018238	0.078107
1.11	0.018238	0.078107
1.08	0.018238	0.078107
1.05	0.018238	0.078107
1.02	0.018238	0.078107
0.99	0.018238	0.078107
0.96	0.018238	0.078107
0.93	0.018238	0.078107
0.9	0.018238	0.078107
0.87	0.018238	0.078107
0.84	0.018238	0.078107
0.81	0.018238	0.078107
0.78	0.018238	0.078107
0.75	0.018238	0.078107
0.72	0.018238	0.078107
0.69	0.018238	0.078107
0.66	0.018238	0.078107
0.63	0.018238	0.078107
0.6	0.018238	0.078107
0.57	0.018238	0.078107
0.54	0.018238	0.078107
0.51	0.018238	0.078107
0.48	0.018238	0.078107
0.45	0.018238	0.078107
0.42	0.018238	0.078107
0.39	0.018238	0.078107
0.36	0.018238	0.078107
0.33	0.018238	0.078107
0.3	0.018238	0.078107
0.27	0.018238	0.078107
0.24	0.018238	0.078107
0.21	0.018238	0.078107
0.18	0.018238	0.078107
0.15	0.018238	0.078107
0.12	0.018238	0.078107
0.09	0.018238	0.078107
0.06	0.018238	0.078107
0.03	0.018238	0.078107
0.03	-0.017262	0.078107
0.03	-0.052762	0.078107
0.03	-0.088262	0.078107
0.06	-0.017262	0.078107
0.06	-0.052762	0.078107
0.06	-0.088262	0.078107
0.09	-0.017262	0.078107
0.09	-0.052762	0.078107
0.09	-0.088262	0.078107
0.12	-0.017262	0.078107
0.12	-0.052762	0.078107
0.12	-0.088262	0.078107
0.15	-0.017262	0.078107
0.15	-0.052762	0.078107
0.15	-0.088262	0.078107
0.18	-0.017262	0.078107
0.18	-0.052762	0.078107
0.18	-0.088262	0.078107
0.21	-0.017262	0.078107
0.21	-0.052762	0.078107
0.21	-0.088262	0.078107
0.24	-0.017262	0.078107
0.24	-0.052762	0.078107
0.24	-0.088262	0.078107
0.27	-0.017262	0.078107
0.27	-0.052762	0.078107
0.27	-0.088262	0.078107
0.3	-0.017262	0.078107
0.3	-0.052762	0.078107
0.3	-0.088262	0.078107
0.33	-0.017262	0.078107
0.33	-0.052762	0.078107
0.33	-0.088262	0.078107
0.36	-0.017262	0.078107
0.36	-0.052762	0.078107
0.36	-0.088262	0.078107
0.39	-0.017262	0.078107
0.39	-0.052762	0.078107
0.39	-0.088262	0.078107
0.42	-0.017262	0.078107
0.42	-0.052762	0.078107
0.42	-0.088262	0.078107
0.45	-0.017262	0.078107
0.45	-0.052762	0.078107
0.45	-0.088262	0.078107
0.48	-0.017262	0.078107
0.48	-0.052762	0.078107
0.48	-0.088262	0.078107
0.51	-0.017262	0.078107
0.51	-0.052762	0.078107
0.51	-0.088262	0.078107
0.54	-0.017262	0.078107
0.54	-0.052762	0.078107
0.54	-0.088262	0.078107
0.57	-0.017262	0.078107
0.57	-0.052762	0.078107
0.57	-0.088262	0.078107
0.6	-0.017262	0.078107
0.6	-0.052762	0.078107
0.6	-0.088262	0.078107
0.63	-0.017262	0.078107
0.63	-0.052762	0.078107
0.63	-0.088262	0.078107
0.66	-0.017262	0.078107
0.66	-0.052762	0.078107
0.66	-0.088262	0.078107
0.69	-0.017262	0.078107
0.69	-0.052762	0.078107
0.69	-0.088262	0.078107
0.72	-0.017262	0.078107
0.72	-0.052762	0.078107
0.72	-0.088262	0.078107
0.75	-0.017262	0.078107
0.75	-0.052762	0.078107
0.75	-0.088262	0.078107
0.78	-0.017262	0.078107
0.78	-0.052762	0.078107
0.78	-0.088262	0.078107
0.81	-0.017262	0.078107
0.81	-0.052762	0.078107
0.81	-0.088262	0.078107
0.84	-0.017262	0.078107
0.84	-0.052762	0.078107
0.84	-0.088262	0.078107
0.87	-0.017262	0.078107
0.87	-0.052762	0.078107
0.87	-0.088262	0.078107
0.9	-0.017262	0.078107
0.9	-0.052762	0.078107
0.9	-0.088262	0.078107
0.93	-0.017262	0.078107
0.93	-0.052762	0.078107
0.93	-0.088262	0.078107
0.96	-0.017262	0.078107
0.96	-0.052762	0.078107
0.96	-0.088262	0.078107
0.99	-0.017262	0.078107
0.99	-0.052762	0.078107
0.99	-0.088262	0.078107
1.02	-0.017262	0.078107
1.02	-0.052762	0.078107
1.02	-0.088262	0.078107
1.05	-0.017262	0.078107
1.05	-0.052762	0.078107
1.05	-0.088262	0.078107
1.08	-0.017262	0.078107
1.08	-0.052762	0.078107
1.08	-0.088262	0.078107
1.11	-0.017262	0.078107
1.11	-0.052762	0.078107
1.11	-0.088262	0.078107
1.14	-0.017262	0.078107
1.14	-0.052762	0.078107
1.14	-0.088262	0.078107
1.17	-0.017262	0.078107
1.17	-0.052762	0.078107
1.17	-0.088262	0.078107
1.2	-0.017262	0.078107
1.2	-0.052762	0.078107
1.2	-0.088262	0.078107
1.23	-0.017262	0.078107
1.23	-0.052762	0.078107
1.23	-0.088262	0.078107
1.26	-0.017262	0.078107
1.26	-0.052762	0.078107
1.26	-0.088262	0.078107
1.29	-0.017262	0.078107
1.29	-0.052762	0.078107
1.29	-0.088262	0.078107
1.32	-0.017262	0.078107
1.32	-0.052762	0.078107
1.32	-0.088262	0.078107
1.35	-0.017262	0.078107
1.35	-0.052762	0.078107
1.35	-0.088262	0.078107
1.38	-0.017262	0.078107
1.38	-0.052762	0.078107
1.38	-0.088262	0.078107
1.41	-0.017262	0.078107
1.41	-0.052762	0.078107
1.41	-0.088262	0.078107
1.44	-0.017262	0.078107
1.44	-0.052762	0.078107
1.44	-0.088262	0.078107
1.47	-0.017262	0.078107
1.47	-0.052762	0.078107
1.47	-0.088262	0.078107
1.5	-0.017262	0.078107
1.5	-0.052762	0.078107
1.5	-0.088262	0.078107
1.53	-0.017262	0.078107
1.53	-0.052762	0.078107
1.53	-0.088262	0.078107
1.56	-0.017262	0.078107
1.56	-0.052762	0.078107
1.56	-0.088262	0.078107
1.59	-0.017262	0.078107
1.59	-0.052762	0.078107
1.59	-0.088262	0.078107
1.62	-0.017262	0.078107
1.62	-0.052762	0.078107
1.62	-0.088262	0.078107
1.65	-0.017262	0.078107
1.65	-0.052762	0.078107
1.65	-0.088262	0.078107
1.68	-0.017262	0.078107
1.68	-0.052762	0.078107
1.68	-0.088262	0.078107
1.71	-0.017262	0.078107
1.71	-0.052762	0.078107
1.71	-0.088262	0.078107
1.74	-0.017262	0.078107
1.74	-0.052762	0.078107
1.74	-0.088262	0.078107
1.77	-0.017262	0.078107
1.77	-0.052762	0.078107
1.77	-0.088262	0.078107
1.8	-0.017262	0.078107
1.8	-0.052762	0.078107
1.8	-0.088262	0.078107
1.83	-0.017262	0.078107
1.83	-0.052762	0.078107
1.83	-0.088262	0.078107
1.86	-0.017262	0.078107
1.86	-0.052762	0.078107
1.86	-0.088262	0.078107
1.89	-0.017262	0.078107
1.89	-0.052762	0.078107
1.89	-0.088262	0.078107
1.92	-0.017262	0.078107
1.92	-0.052762	0.078107
1.92	-0.088262	0.078107
1.95	-0.017262	0.078107
1.95	-0.052762	0.078107
1.95	-0.088262	0.078107
1.98	-0.017262	0.078107
1.98	-0.052762	0.078107
1.98	-0.088262	0.078107
2.01	-0.017262	0.078107
2.01	-0.052762	0.078107
2.01	-0.088262	0.078107
2.04	-0.017262	0.078107
2.04	-0.052762	0.078107
2.04	-0.088262	0.078107
2.07	-0.017262	0.078107
2.07	-0.052762	0.078107
2.07	-0.088262	0.078107
2.1	-0.017262	0.078107
2.1	-0.052762	0.078107
2.1	-0.088262	0.078107
2.13	-0.017262	0.078107
2.13	-0.052762	0.078107
2.13	-0.088262	0.078107
2.16	-0.017262	0.078107
2.16	-0.052762	0.078107
2.16	-0.088262	0.078107
2.19	-0.017262	0.078107
2.19	-0.052762	0.078107
2.19	-0.088262	0.078107
